Delivery_ID,Dispatch_Date,Delivery_Date,Route_ID,Customer_ID,Gross_Weight,Status
1420,2025-01-23,2025-01-27,14,25,320,On-Time
439,2025-01-23,2025-01-27,20,29,24000,On-Time
4142,2025-01-23,2025-01-30,10,10,438,Delayed
2100,2025-01-23,2025-02-03,22,4,148,On-Time
3368,2025-01-24,,4,11,900,Failed
4145,2025-01-24,2025-01-27,6,14,5147.41,On-Time
3369,2025-01-24,2025-01-28,1,7,794.5,On-Time
3370,2025-01-24,2025-01-28,1,9,1143,On-Time
4144,2025-01-24,2025-01-28,6,27,2757.95,Delayed
1424,2025-01-24,2025-01-28,14,3,215,On-Time
1426,2025-01-24,2025-01-28,14,13,450,On-Time
1425,2025-01-24,2025-01-28,14,26,300,On-Time
3371,2025-01-27,,4,22,561,Failed
5235,2025-01-27,,5,6,1400,Failed
5234,2025-01-27,,5,18,942,Failed
5233,2025-01-27,,5,19,288,Failed
2102,2025-01-27,,14,11,550,Failed
1431,2025-01-27,2025-01-30,3,5,750,On-Time
440,2025-01-27,2025-01-30,3,18,7646,On-Time
5237,2025-01-27,2025-01-30,3,19,8022,On-Time
5236,2025-01-27,2025-01-30,3,25,1050,On-Time
3372,2025-01-27,2025-02-02,1,10,450,On-Time
3373,2025-01-27,2025-02-02,1,28,612,On-Time
1428,2025-01-27,2025-02-02,14,3,174,On-Time
1430,2025-01-27,2025-02-02,14,4,690,On-Time
1432,2025-01-27,2025-02-02,14,5,345,On-Time
1429,2025-01-27,2025-02-02,14,5,350,On-Time
1427,2025-01-27,2025-02-02,14,6,115,On-Time
585,2025-01-27,2025-02-02,14,16,384,On-Time
441,2025-01-27,2025-02-02,20,11,24000,On-Time
5238,2025-01-28,,5,14,1740,Failed
3377,2025-01-28,2025-02-01,1,5,750,On-Time
3375,2025-01-28,2025-02-01,1,7,539,On-Time
3376,2025-01-28,2025-02-01,1,23,860,On-Time
3378,2025-01-28,2025-02-01,1,27,938,On-Time
3380,2025-01-28,2025-02-02,1,6,450,On-Time
5239,2025-01-28,2025-02-02,5,8,1724,On-Time
3379,2025-01-28,2025-02-04,1,28,1500,Delayed
1433,2025-01-28,2025-02-05,3,18,1530,Delayed
1881,2025-01-28,2025-02-05,14,5,580,Delayed
1434,2025-01-28,2025-02-06,3,25,2560,Delayed
5241,2025-01-29,,5,19,360,Failed
5240,2025-01-29,,5,21,122,Failed
442,2025-01-29,,21,30,5327,Failed
4147,2025-01-29,2025-02-01,3,9,13796.41,On-Time
2395,2025-01-29,2025-02-01,3,15,6500,On-Time
5242,2025-01-29,2025-02-01,3,17,1620,On-Time
5243,2025-01-29,2025-02-01,5,19,148,On-Time
300,2025-01-29,2025-02-03,4,17,4714.527,On-Time
1438,2025-01-29,2025-02-03,14,2,200,On-Time
1435,2025-01-29,2025-02-03,14,5,230,On-Time
1883,2025-01-29,2025-02-03,14,12,185,On-Time
1436,2025-01-29,2025-02-03,14,23,250,On-Time
1437,2025-01-29,2025-02-03,14,28,350,On-Time
1882,2025-01-29,2025-02-03,14,29,145,On-Time
2394,2025-01-29,2025-02-03,25,24,969,On-Time
4146,2025-01-29,2025-02-03,25,29,350,On-Time
4150,2025-01-30,2025-02-01,2,4,19356.67,On-Time
4152,2025-01-30,2025-02-01,2,18,23169.72,On-Time
4153,2025-01-30,2025-02-01,2,19,24000,On-Time
4151,2025-01-30,2025-02-01,2,24,19356.67,On-Time
4148,2025-01-30,2025-02-01,2,30,16838.45,On-Time
4149,2025-01-30,2025-02-02,2,11,17193,On-Time
3389,2025-01-30,2025-02-03,1,3,82.5,On-Time
3384,2025-01-30,2025-02-03,1,6,450,On-Time
3387,2025-01-30,2025-02-03,1,6,840.64,On-Time
3381,2025-01-30,2025-02-03,1,23,461,On-Time
3386,2025-01-30,2025-02-03,1,25,1313.48,On-Time
3383,2025-01-30,2025-02-03,1,27,242,On-Time
1440,2025-01-30,2025-02-03,1,28,1720,On-Time
3385,2025-01-30,2025-02-03,1,29,810,On-Time
2398,2025-01-30,2025-02-03,3,17,3821,On-Time
2397,2025-01-30,2025-02-03,3,18,2875,On-Time
1439,2025-01-30,2025-02-03,3,20,2500,On-Time
5244,2025-01-30,2025-02-03,3,23,144,On-Time
586,2025-01-30,2025-02-03,3,26,1160,On-Time
1884,2025-01-30,2025-02-03,3,29,4575,On-Time
301,2025-01-30,2025-02-03,4,3,1985,On-Time
302,2025-01-30,2025-02-03,4,20,4700,On-Time
5245,2025-01-30,2025-02-03,5,6,1680,On-Time
2103,2025-01-30,2025-02-03,5,7,120,On-Time
4154,2025-01-30,2025-02-03,5,28,406.48,On-Time
1441,2025-01-30,2025-02-03,14,1,950,On-Time
1443,2025-01-30,2025-02-03,14,22,400,On-Time
1445,2025-01-30,2025-02-03,14,27,600,On-Time
588,2025-01-30,2025-02-03,27,4,4602,On-Time
2396,2025-01-30,2025-02-04,3,9,1000,On-Time
587,2025-01-30,2025-02-04,5,23,830,On-Time
443,2025-01-30,2025-02-05,20,7,24000,On-Time
2105,2025-01-30,2025-02-06,22,2,45,On-Time
2106,2025-01-30,2025-02-06,22,11,200,On-Time
3382,2025-01-30,2025-02-07,1,7,398,Delayed
3388,2025-01-30,2025-02-07,1,13,950,Delayed
2104,2025-01-30,2025-02-07,5,18,123,Delayed
1442,2025-01-30,2025-02-07,14,24,100,Delayed
1444,2025-01-30,2025-02-07,14,28,90,Delayed
4156,2025-01-31,2025-02-01,6,24,64.75,On-Time
4155,2025-01-31,2025-02-03,2,6,23351.7,On-Time
3392,2025-01-31,2025-02-04,1,9,600,On-Time
3391,2025-01-31,2025-02-04,1,10,840,On-Time
3390,2025-01-31,2025-02-04,1,27,390,On-Time
4157,2025-01-31,2025-02-04,6,29,1742.79,Delayed
1446,2025-01-31,2025-02-04,14,17,450,On-Time
1447,2025-01-31,2025-02-04,14,24,1350,On-Time
5247,2025-02-03,,3,16,3584,Failed
5246,2025-02-03,,3,17,1632,Failed
5250,2025-02-03,,5,15,404,Failed
5248,2025-02-03,,5,16,612,Failed
5251,2025-02-03,,5,20,630,Failed
5249,2025-02-03,,5,23,622,Failed
4158,2025-02-03,2025-02-06,3,20,24000,On-Time
1448,2025-02-03,2025-02-06,3,28,400,On-Time
3393,2025-02-03,2025-02-09,1,18,750,On-Time
1450,2025-02-03,2025-02-09,14,5,290,On-Time
1451,2025-02-03,2025-02-09,14,13,320,On-Time
1453,2025-02-03,2025-02-09,14,21,380,On-Time
1452,2025-02-03,2025-02-09,14,25,135,On-Time
1885,2025-02-03,2025-02-09,17,15,980,On-Time
1449,2025-02-03,2025-02-09,17,29,1450,On-Time
444,2025-02-03,2025-02-09,20,26,24000,On-Time
3394,2025-02-03,2025-02-11,1,25,1000,Delayed
5253,2025-02-04,,5,2,1972,Failed
5252,2025-02-04,,5,13,13,Failed
303,2025-02-04,2025-02-05,6,27,3500,On-Time
3395,2025-02-04,2025-02-08,1,28,240,On-Time
589,2025-02-04,2025-02-08,14,15,932,On-Time
590,2025-02-04,2025-02-08,14,27,907,On-Time
5254,2025-02-05,,5,4,620,Failed
5255,2025-02-05,,5,20,1682,Failed
5256,2025-02-05,,17,6,24000,Failed
2399,2025-02-05,2025-02-08,3,5,600,On-Time
2403,2025-02-05,2025-02-08,3,16,5608,On-Time
2402,2025-02-05,2025-02-08,3,23,3000,On-Time
2401,2025-02-05,2025-02-08,3,29,644,On-Time
304,2025-02-05,2025-02-10,4,22,3099,On-Time
591,2025-02-05,2025-02-10,14,24,843,On-Time
445,2025-02-05,2025-02-10,20,8,24000,On-Time
2400,2025-02-05,2025-02-10,25,12,900,On-Time
446,2025-02-06,2025-02-08,2,24,3798,On-Time
4159,2025-02-06,2025-02-08,2,25,460,On-Time
3399,2025-02-06,2025-02-10,1,4,1320,On-Time
3400,2025-02-06,2025-02-10,1,12,2805,On-Time
3397,2025-02-06,2025-02-10,1,14,650,On-Time
3396,2025-02-06,2025-02-10,1,19,495,On-Time
3398,2025-02-06,2025-02-10,1,22,900,On-Time
1886,2025-02-06,2025-02-10,3,3,254,On-Time
1454,2025-02-06,2025-02-10,3,14,300,On-Time
1455,2025-02-06,2025-02-10,3,27,2280,On-Time
305,2025-02-06,2025-02-10,4,27,3540,On-Time
1457,2025-02-06,2025-02-10,5,6,260,On-Time
306,2025-02-06,2025-02-10,5,12,2250,On-Time
4160,2025-02-06,2025-02-10,10,14,12.7,On-Time
1465,2025-02-06,2025-02-10,14,5,135,On-Time
1888,2025-02-06,2025-02-10,14,7,370,On-Time
1461,2025-02-06,2025-02-10,14,10,135,On-Time
1460,2025-02-06,2025-02-10,14,11,2130,On-Time
2111,2025-02-06,2025-02-10,14,12,98,On-Time
1462,2025-02-06,2025-02-10,14,23,260,On-Time
1467,2025-02-06,2025-02-10,14,27,170,On-Time
1458,2025-02-06,2025-02-10,14,28,135,On-Time
1466,2025-02-06,2025-02-10,14,28,200,On-Time
1887,2025-02-06,2025-02-10,14,30,315,On-Time
1456,2025-02-06,2025-02-10,14,30,320,On-Time
1459,2025-02-06,2025-02-10,14,30,630,On-Time
1463,2025-02-06,2025-02-11,14,3,170,On-Time
1469,2025-02-06,2025-02-11,14,15,300,On-Time
2108,2025-02-06,2025-02-13,22,10,85,On-Time
1468,2025-02-06,2025-02-14,14,4,290,Delayed
2107,2025-02-06,2025-02-14,14,12,86,Delayed
1464,2025-02-06,2025-02-14,14,28,260,Delayed
2109,2025-02-06,2025-02-14,22,29,101,On-Time
592,2025-02-07,2025-02-10,2,9,3360,On-Time
3401,2025-02-07,2025-02-11,1,14,604,On-Time
3403,2025-02-07,2025-02-11,1,21,1091,On-Time
3402,2025-02-07,2025-02-11,1,23,835,On-Time
3404,2025-02-07,2025-02-11,1,23,2348,On-Time
447,2025-02-07,2025-02-11,20,22,24000,On-Time
1470,2025-02-07,2025-02-13,11,23,6900,Delayed
1471,2025-02-09,2025-02-17,17,12,6000,Delayed
5257,2025-02-10,,3,2,1528,Failed
5258,2025-02-10,,3,16,3133,Failed
5259,2025-02-10,,5,9,418,Failed
2404,2025-02-10,2025-02-13,3,7,555,On-Time
4161,2025-02-10,2025-02-13,3,15,23803.78,On-Time
1472,2025-02-10,2025-02-13,3,23,2630,On-Time
1474,2025-02-10,2025-02-13,3,24,2040,On-Time
5260,2025-02-10,2025-02-13,5,22,13,On-Time
1889,2025-02-10,2025-02-13,5,24,3520,On-Time
3407,2025-02-10,2025-02-16,1,13,1060,On-Time
3406,2025-02-10,2025-02-16,1,16,65,On-Time
3405,2025-02-10,2025-02-16,1,19,1950,On-Time
3408,2025-02-10,2025-02-16,1,28,1200,On-Time
1473,2025-02-10,2025-02-16,14,3,725,On-Time
1475,2025-02-10,2025-02-16,14,5,400,On-Time
1476,2025-02-10,2025-02-16,17,21,5800,On-Time
448,2025-02-10,2025-02-16,20,16,24000,On-Time
2405,2025-02-11,,2,30,2500,Failed
3409,2025-02-11,,4,10,750,Failed
3410,2025-02-11,2025-02-15,1,12,150,On-Time
3412,2025-02-11,2025-02-15,1,12,360,On-Time
4162,2025-02-11,2025-02-15,6,14,586.57,Delayed
593,2025-02-11,2025-02-15,14,5,379,On-Time
3411,2025-02-11,2025-02-16,1,19,1000,On-Time
1477,2025-02-11,2025-02-16,3,11,2040,On-Time
1890,2025-02-11,2025-02-16,3,28,4575,On-Time
1479,2025-02-11,2025-02-16,5,1,510,On-Time
1480,2025-02-11,2025-02-16,5,25,1280,On-Time
1478,2025-02-11,2025-02-16,5,29,2800,On-Time
1891,2025-02-11,2025-02-16,14,22,345,On-Time
2406,2025-02-11,2025-02-17,25,3,1066,On-Time
671,2025-02-11,2025-02-19,5,11,1150,Delayed
5262,2025-02-12,,5,9,642,Failed
5261,2025-02-12,,5,20,418,Failed
2113,2025-02-12,,22,17,380,Failed
4163,2025-02-12,2025-02-14,6,3,1049.09,Delayed
672,2025-02-12,2025-02-15,3,14,1150,On-Time
5263,2025-02-12,2025-02-15,3,20,2041,On-Time
5264,2025-02-12,2025-02-15,3,28,2214,On-Time
2114,2025-02-12,2025-02-15,5,6,80,On-Time
2117,2025-02-12,2025-02-15,5,18,70,On-Time
2116,2025-02-12,2025-02-15,5,24,120,On-Time
2115,2025-02-12,2025-02-15,10,15,102,On-Time
3414,2025-02-12,2025-02-17,1,5,1200,On-Time
3413,2025-02-12,2025-02-17,1,18,3200,On-Time
3415,2025-02-12,2025-02-17,1,22,300,On-Time
307,2025-02-12,2025-02-17,4,4,1875,On-Time
1481,2025-02-12,2025-02-17,5,21,425,On-Time
1482,2025-02-12,2025-02-17,14,8,900,On-Time
2118,2025-02-12,2025-02-17,14,12,50,On-Time
449,2025-02-12,2025-02-17,20,12,24000,On-Time
4164,2025-02-12,2025-02-17,27,28,318,On-Time
2119,2025-02-12,2025-02-19,22,8,80,On-Time
5266,2025-02-13,,5,19,142,Failed
5265,2025-02-13,,5,26,166,Failed
308,2025-02-13,2025-02-15,11,7,250,On-Time
4165,2025-02-13,2025-02-16,6,18,250,On-Time
3423,2025-02-13,2025-02-17,1,18,2400,On-Time
3422,2025-02-13,2025-02-17,1,21,990,On-Time
3417,2025-02-13,2025-02-17,1,22,73.5,On-Time
3420,2025-02-13,2025-02-17,1,22,1500,On-Time
3418,2025-02-13,2025-02-17,1,27,600,On-Time
3421,2025-02-13,2025-02-17,1,27,1815,On-Time
2408,2025-02-13,2025-02-17,3,12,2233,On-Time
2409,2025-02-13,2025-02-17,3,15,6000,On-Time
1484,2025-02-13,2025-02-17,3,20,1180,On-Time
1485,2025-02-13,2025-02-17,5,25,630,On-Time
5267,2025-02-13,2025-02-17,5,27,1704,On-Time
4166,2025-02-13,2025-02-17,10,8,29.5,On-Time
1487,2025-02-13,2025-02-17,14,9,2950,On-Time
1486,2025-02-13,2025-02-17,14,12,420,On-Time
1488,2025-02-13,2025-02-17,14,21,135,On-Time
1893,2025-02-13,2025-02-17,14,27,380,On-Time
1483,2025-02-13,2025-02-18,14,20,320,On-Time
3416,2025-02-13,2025-02-19,1,19,84.25,On-Time
2407,2025-02-13,2025-02-19,3,6,2011,Delayed
3419,2025-02-13,2025-02-20,1,8,1378.8,Delayed
1892,2025-02-13,2025-02-20,14,16,320,Delayed
1489,2025-02-14,2025-02-17,3,6,1040,On-Time
673,2025-02-14,2025-02-20,3,12,3000,Delayed
1490,2025-02-14,2025-02-22,14,10,900,Delayed
450,2025-02-14,2025-02-22,20,21,24000,Delayed
309,2025-02-14,2025-02-23,18,1,72,On-Time
310,2025-02-15,2025-02-17,11,13,125,On-Time
5268,2025-02-17,,5,6,416,Failed
5269,2025-02-17,,5,15,436,Failed
5270,2025-02-17,,5,26,1211,Failed
4169,2025-02-17,2025-02-18,6,3,412.34,On-Time
4167,2025-02-17,2025-02-18,6,12,91.98,On-Time
4168,2025-02-17,2025-02-18,6,29,36.72,On-Time
1491,2025-02-17,2025-02-20,3,6,2630,On-Time
1894,2025-02-17,2025-02-20,3,16,4740,On-Time
1492,2025-02-17,2025-02-20,5,10,480,On-Time
5272,2025-02-17,2025-02-20,5,27,200,On-Time
3425,2025-02-17,2025-02-23,1,5,1440,On-Time
3424,2025-02-17,2025-02-23,1,7,937,On-Time
4170,2025-02-17,2025-02-23,12,25,114.71,On-Time
1494,2025-02-17,2025-02-23,14,2,245,On-Time
1493,2025-02-17,2025-02-23,14,17,290,On-Time
1495,2025-02-17,2025-02-23,14,21,145,On-Time
5271,2025-02-17,2025-02-24,3,28,311,Delayed
594,2025-02-17,2025-02-24,22,18,874,On-Time
3426,2025-02-18,,4,27,320.75,Failed
451,2025-02-18,2025-02-20,2,2,2109,On-Time
3427,2025-02-18,2025-02-22,1,11,1143.44,On-Time
3429,2025-02-18,2025-02-22,1,20,900,On-Time
3431,2025-02-18,2025-02-22,1,20,3150,On-Time
3428,2025-02-18,2025-02-22,1,27,1100,On-Time
1496,2025-02-18,2025-02-22,14,4,900,On-Time
3430,2025-02-18,2025-02-23,1,6,1200,On-Time
1895,2025-02-18,2025-02-23,3,18,4575,On-Time
1497,2025-02-18,2025-02-23,5,20,360,On-Time
1896,2025-02-18,2025-02-24,17,10,4640,On-Time
595,2025-02-18,2025-02-25,22,29,2100,On-Time
2410,2025-02-19,,3,3,6000,Failed
5273,2025-02-19,,17,18,24000,Failed
452,2025-02-19,2025-02-20,6,14,2109,On-Time
2413,2025-02-19,2025-02-22,3,8,1080,On-Time
2414,2025-02-19,2025-02-22,3,18,3513,On-Time
2412,2025-02-19,2025-02-22,3,30,5012,On-Time
1498,2025-02-19,2025-02-22,5,21,950,On-Time
674,2025-02-19,2025-02-22,13,2,1000,On-Time
2415,2025-02-19,2025-02-23,3,28,4909,On-Time
311,2025-02-19,2025-02-24,4,17,3145,On-Time
312,2025-02-19,2025-02-24,4,24,3156.6,On-Time
314,2025-02-19,2025-02-24,4,29,4300,On-Time
2411,2025-02-19,2025-02-25,25,17,900,On-Time
313,2025-02-19,2025-02-27,4,25,4160.72,Delayed
3432,2025-02-20,,4,20,495,Failed
4171,2025-02-20,2025-02-23,6,27,300,On-Time
3433,2025-02-20,2025-02-24,1,3,825,On-Time
3434,2025-02-20,2025-02-24,1,30,1800,On-Time
675,2025-02-20,2025-02-24,3,25,380,On-Time
1897,2025-02-20,2025-02-24,17,12,2440,On-Time
1499,2025-02-20,2025-02-24,17,18,4170,On-Time
1501,2025-02-20,2025-02-24,17,28,4200,On-Time
3435,2025-02-20,2025-02-25,1,24,1815,On-Time
5274,2025-02-20,2025-02-26,3,13,4256,Delayed
1500,2025-02-20,2025-02-26,17,1,981,On-Time
2120,2025-02-21,,3,15,1200,Failed
3436,2025-02-21,,4,11,2,Failed
5275,2025-02-21,,5,6,1440,Failed
4172,2025-02-21,2025-02-24,3,15,189.86,On-Time
4173,2025-02-21,2025-02-24,3,25,788.7,On-Time
2122,2025-02-21,2025-02-24,5,16,60,On-Time
2121,2025-02-21,2025-02-24,13,15,120,On-Time
4174,2025-02-21,2025-02-25,6,4,7484.24,Delayed
2123,2025-02-21,2025-02-28,5,13,100,Delayed
4175,2025-02-24,2025-02-25,6,27,94.99,On-Time
1502,2025-02-24,2025-02-27,3,11,680,On-Time
5277,2025-02-24,2025-02-27,3,22,2529,On-Time
5276,2025-02-24,2025-02-27,3,26,2944,On-Time
1504,2025-02-24,2025-02-28,3,14,2500,Delayed
3437,2025-02-24,2025-03-02,1,14,1200,On-Time
1506,2025-02-24,2025-03-02,17,7,2320,On-Time
1503,2025-02-24,2025-03-04,17,14,4870,Delayed
1505,2025-02-24,2025-03-05,14,23,345,Delayed
453,2025-02-24,2025-03-05,20,22,24000,Delayed
454,2025-02-25,2025-02-26,6,5,380,On-Time
5278,2025-02-25,2025-03-02,3,2,4559,On-Time
4176,2025-02-25,2025-03-02,3,16,169,On-Time
1507,2025-02-25,2025-03-02,3,17,2900,On-Time
5279,2025-02-25,2025-03-02,3,18,4213,On-Time
1508,2025-02-25,2025-03-02,3,26,3700,On-Time
5280,2025-02-25,2025-03-02,5,17,144,On-Time
315,2025-02-26,,1,28,3138.4,Failed
676,2025-02-26,2025-03-01,3,23,3100,On-Time
5281,2025-02-26,2025-03-01,5,21,144,On-Time
3441,2025-02-26,2025-03-03,1,2,1800,On-Time
3438,2025-02-26,2025-03-03,1,14,495,On-Time
3439,2025-02-26,2025-03-03,1,17,1300,On-Time
3440,2025-02-26,2025-03-03,1,26,1320,On-Time
317,2025-02-26,2025-03-03,1,29,4616.64,On-Time
1509,2025-02-26,2025-03-03,17,8,2001,On-Time
1510,2025-02-26,2025-03-03,17,16,2520,On-Time
455,2025-02-26,2025-03-03,20,21,24000,On-Time
316,2025-02-26,2025-03-04,3,14,1222,Delayed
2126,2025-02-27,,5,8,360,Failed
5282,2025-02-27,,5,17,480,Failed
2125,2025-02-27,,5,21,190,Failed
2124,2025-02-27,,5,30,75,Failed
2127,2025-02-27,,22,26,90,Failed
3445,2025-02-27,2025-03-03,1,7,1320,On-Time
3444,2025-02-27,2025-03-03,1,11,1155,On-Time
318,2025-02-27,2025-03-03,1,11,12000,On-Time
3442,2025-02-27,2025-03-03,1,15,364,On-Time
3443,2025-02-27,2025-03-03,1,16,823,On-Time
2417,2025-02-27,2025-03-03,3,13,3482,On-Time
2419,2025-02-27,2025-03-03,3,24,6500,On-Time
5283,2025-02-27,2025-03-03,3,28,2159,On-Time
596,2025-02-27,2025-03-03,5,19,937,On-Time
1512,2025-02-27,2025-03-03,14,8,590,On-Time
1514,2025-02-27,2025-03-03,14,11,2900,On-Time
1511,2025-02-27,2025-03-03,14,21,350,On-Time
1513,2025-02-27,2025-03-04,14,9,290,On-Time
2416,2025-02-27,2025-03-04,25,11,388,On-Time
2418,2025-02-27,2025-03-06,3,9,4724,Delayed
597,2025-02-28,2025-03-03,2,17,3440,On-Time
2420,2025-02-28,2025-03-03,2,18,2500,On-Time
319,2025-02-28,2025-03-03,13,12,230,On-Time
3446,2025-02-28,2025-03-04,1,17,1672,On-Time
1516,2025-02-28,2025-03-04,17,6,2500,On-Time
5284,2025-02-28,2025-03-04,17,19,24000,On-Time
1898,2025-02-28,2025-03-04,17,27,2100,On-Time
1515,2025-02-28,2025-03-07,17,17,3135,Delayed
5285,2025-03-03,,5,22,460,Failed
3447,2025-03-03,2025-03-09,1,16,2400,On-Time
5286,2025-03-05,,5,3,810,Failed
4178,2025-03-05,2025-03-06,6,13,701.53,On-Time
1517,2025-03-05,2025-03-08,3,22,800,On-Time
5287,2025-03-05,2025-03-08,5,8,1095,On-Time
3448,2025-03-05,2025-03-10,1,6,2100,On-Time
1518,2025-03-05,2025-03-10,14,11,320,On-Time
598,2025-03-05,2025-03-10,14,11,322,On-Time
1519,2025-03-05,2025-03-10,14,25,170,On-Time
2422,2025-03-05,2025-03-10,25,1,722,On-Time
2421,2025-03-05,2025-03-11,3,19,4909,Delayed
2128,2025-03-05,2025-03-12,18,21,806,On-Time
2129,2025-03-06,,5,8,60,Failed
5288,2025-03-06,,5,24,144,Failed
2130,2025-03-06,,22,30,110,Failed
2131,2025-03-06,,22,30,320,Failed
4179,2025-03-06,2025-03-08,2,28,24000,On-Time
4182,2025-03-06,2025-03-10,1,5,7949,On-Time
3449,2025-03-06,2025-03-10,1,6,450,On-Time
3452,2025-03-06,2025-03-10,1,25,1551.39,On-Time
3450,2025-03-06,2025-03-10,1,30,600,On-Time
2424,2025-03-06,2025-03-10,3,1,1207,On-Time
2428,2025-03-06,2025-03-10,3,7,6500,On-Time
599,2025-03-06,2025-03-10,3,9,2810,On-Time
2425,2025-03-06,2025-03-10,3,15,3311,On-Time
2427,2025-03-06,2025-03-10,3,21,2514,On-Time
1522,2025-03-06,2025-03-10,3,21,3050,On-Time
2426,2025-03-06,2025-03-10,3,21,3836,On-Time
4180,2025-03-06,2025-03-10,3,22,155.58,On-Time
1530,2025-03-06,2025-03-10,3,26,1575,On-Time
601,2025-03-06,2025-03-10,3,27,1401,On-Time
4181,2025-03-06,2025-03-10,10,8,80,On-Time
1520,2025-03-06,2025-03-10,14,6,135,On-Time
1529,2025-03-06,2025-03-10,14,6,200,On-Time
1525,2025-03-06,2025-03-10,14,7,380,On-Time
677,2025-03-06,2025-03-10,14,9,420,On-Time
1526,2025-03-06,2025-03-10,14,9,2150,On-Time
1524,2025-03-06,2025-03-10,14,14,430,On-Time
1521,2025-03-06,2025-03-10,14,24,260,On-Time
1527,2025-03-06,2025-03-10,14,27,280,On-Time
1523,2025-03-06,2025-03-10,17,23,2500,On-Time
456,2025-03-06,2025-03-10,20,7,24000,On-Time
600,2025-03-06,2025-03-11,3,2,1207,On-Time
2423,2025-03-06,2025-03-11,11,22,393,Delayed
1899,2025-03-06,2025-03-12,3,19,3600,Delayed
1528,2025-03-06,2025-03-13,14,20,450,Delayed
3451,2025-03-06,2025-03-14,1,25,1010,Delayed
2132,2025-03-06,2025-03-17,18,12,40,On-Time
4184,2025-03-07,2025-03-08,6,18,1083.47,On-Time
4185,2025-03-07,2025-03-09,6,5,280.97,On-Time
5289,2025-03-07,2025-03-10,3,29,2100,On-Time
1531,2025-03-07,2025-03-10,11,3,3850,On-Time
3456,2025-03-07,2025-03-11,1,6,1500,On-Time
3453,2025-03-07,2025-03-11,1,10,409,On-Time
3454,2025-03-07,2025-03-11,1,13,900,On-Time
3455,2025-03-07,2025-03-11,1,18,1375,On-Time
1533,2025-03-07,2025-03-11,14,29,135,On-Time
1532,2025-03-07,2025-03-11,14,29,780,On-Time
4183,2025-03-07,2025-03-14,2,11,24000,Delayed
1534,2025-03-10,,11,8,3850,Failed
2429,2025-03-10,,13,9,4909,Failed
3458,2025-03-10,2025-03-16,1,7,2400,On-Time
3457,2025-03-10,2025-03-16,1,30,750,On-Time
4187,2025-03-10,2025-03-16,12,9,24000,On-Time
2133,2025-03-10,2025-03-16,14,10,550,On-Time
1535,2025-03-10,2025-03-16,14,22,2900,On-Time
1536,2025-03-10,2025-03-16,14,25,2900,On-Time
457,2025-03-10,2025-03-17,18,10,600,On-Time
5290,2025-03-11,,5,13,959,Failed
4191,2025-03-11,2025-03-12,6,3,3383.28,On-Time
4190,2025-03-11,2025-03-12,6,11,721.4,On-Time
4192,2025-03-11,2025-03-12,6,20,122.47,On-Time
4188,2025-03-11,2025-03-13,2,9,24000,On-Time
4193,2025-03-11,2025-03-15,6,12,520.79,Delayed
4194,2025-03-11,2025-03-16,3,4,469.38,On-Time
1539,2025-03-11,2025-03-16,3,22,1280,On-Time
1538,2025-03-11,2025-03-16,3,26,1960,On-Time
4189,2025-03-11,2025-03-17,2,23,24000,Delayed
1537,2025-03-11,2025-03-18,18,7,2640,On-Time
3459,2025-03-12,,1,23,421.5,Failed
5291,2025-03-12,,5,29,148,Failed
2135,2025-03-12,,13,11,24000,Failed
2134,2025-03-12,,22,24,60,Failed
4196,2025-03-12,2025-03-13,6,12,352.58,On-Time
4195,2025-03-12,2025-03-14,6,21,140.98,Delayed
5292,2025-03-12,2025-03-15,3,2,3216,On-Time
2433,2025-03-12,2025-03-15,3,13,1014,On-Time
2435,2025-03-12,2025-03-15,3,13,9500,On-Time
2432,2025-03-12,2025-03-15,3,15,1517,On-Time
2434,2025-03-12,2025-03-15,3,15,2388,On-Time
1541,2025-03-12,2025-03-15,3,19,770,On-Time
2430,2025-03-12,2025-03-15,3,20,1860,On-Time
4197,2025-03-12,2025-03-15,9,23,156.68,On-Time
4198,2025-03-12,2025-03-15,10,25,89.65,On-Time
3460,2025-03-12,2025-03-17,1,3,223.5,On-Time
4199,2025-03-12,2025-03-17,3,18,651.27,On-Time
321,2025-03-12,2025-03-17,4,8,3058.765,On-Time
320,2025-03-12,2025-03-17,4,13,1540,On-Time
322,2025-03-12,2025-03-17,4,17,3331.833,On-Time
1540,2025-03-12,2025-03-17,17,7,1140,On-Time
2431,2025-03-12,2025-03-17,25,17,719,On-Time
4200,2025-03-12,2025-03-19,3,16,1699.63,Delayed
4202,2025-03-13,2025-03-15,2,11,24000,On-Time
458,2025-03-13,2025-03-16,6,5,2109,On-Time
4205,2025-03-13,2025-03-16,6,7,1367.84,On-Time
3463,2025-03-13,2025-03-17,1,6,300,On-Time
3465,2025-03-13,2025-03-17,1,6,600,On-Time
3462,2025-03-13,2025-03-17,1,9,2400,On-Time
3461,2025-03-13,2025-03-17,1,10,1350,On-Time
3464,2025-03-13,2025-03-17,1,20,450,On-Time
4204,2025-03-13,2025-03-17,3,8,16700,On-Time
4203,2025-03-13,2025-03-17,3,10,24000,On-Time
1900,2025-03-13,2025-03-17,3,15,4480,On-Time
1542,2025-03-13,2025-03-17,3,17,1600,On-Time
603,2025-03-13,2025-03-17,3,21,920,On-Time
5293,2025-03-13,2025-03-17,10,24,280,On-Time
4201,2025-03-13,2025-03-17,12,11,24000,On-Time
